,Type,Rating,Effects,thc_max,cbd_max,high_thc,balanced,high_cbd,Focused,Giggly,Creative,Uplifted,Talkative,Happy,Energetic,Euphoric,Tingly,None,Relaxed,Hungry,Sleepy,Aroused,sativa,indica,hybrid
476,indica,4.3,"['Relaxed', 'Happy', 'Euphoric', 'Uplifted', 'Sleepy']",25.971412807017547,0.32089861403508774,1,0,0,0,0,0,1,0,1,0,1,0,0,1,0,1,0,0,1,0
578,indica,4.5,"['Aroused', 'Tingly', 'Uplifted', 'Euphoric', 'Happy']",17.213214999999998,0.065775,1,0,0,0,0,0,1,0,1,0,1,1,0,0,0,0,1,0,1,0
913,indica,4.5,"['Relaxed', 'Euphoric', 'Happy', 'Uplifted', 'Sleepy']",17.633757142857142,0.07888428571428571,1,0,0,0,0,0,1,0,1,0,1,0,0,1,0,1,0,0,1,0
161,indica,4.7,"['Relaxed', 'Uplifted', 'Hungry', 'Happy', 'Focused']",26.470039000000003,0.17620279999999997,1,0,0,1,0,0,1,0,1,0,0,0,0,1,1,0,0,0,1,0
346,indica,4.5,"['Euphoric', 'Happy', 'Relaxed', 'Giggly', 'Tingly']",23.0719588,0.5322891000000002,1,0,0,0,1,0,0,0,1,0,1,1,0,1,0,0,0,0,1,0
496,indica,4.6,"['Relaxed', 'Happy', 'Euphoric', 'Focused', 'Uplifted']",21.575432083333336,0.20922416666666668,1,0,0,1,0,0,1,0,1,0,1,0,0,1,0,0,0,0,1,0
1174,indica,4.1,"['Relaxed', 'Sleepy', 'Happy', 'Euphoric', 'Hungry']",33.36385043478261,1.0261813043478263,1,0,0,0,0,0,0,0,1,0,1,0,0,1,1,1,0,0,1,0
11,indica,3.8,"['Relaxed', 'Focused', 'Happy', 'Sleepy', 'Uplifted']",18.896525,0.28,1,0,0,1,0,0,1,0,1,0,0,0,0,1,0,1,0,0,1,0
1043,indica,4.3,"['Relaxed', 'Hungry', 'Focused', 'Sleepy', 'Euphoric']",24.447055555555558,0.40445488888888886,1,0,0,1,0,0,0,0,0,0,1,0,0,1,1,1,0,0,1,0
897,indica,4.7,"['Relaxed', 'Happy', 'Euphoric', 'Hungry', 'Uplifted']",32.87255810344824,0.37320536206896704,1,0,0,0,0,0,1,0,1,0,1,0,0,1,1,0,0,0,1,0
464,indica,4.9,"['Sleepy', 'Relaxed', 'Happy', 'Euphoric', 'Tingly']",32.01737857142857,0.2692753571428571,1,0,0,0,0,0,0,0,1,0,1,1,0,1,0,1,0,0,1,0
25,indica,4.3,"['Sleepy', 'Relaxed', 'Happy', 'Hungry', 'Giggly']",29.390373076923076,0.14076923076923079,1,0,0,0,1,0,0,0,1,0,0,0,0,1,1,1,0,0,1,0
568,indica,4.2,"['Relaxed', 'Euphoric', 'Happy', 'Aroused', 'Uplifted']",16.432985,0.19168416666666668,1,0,0,0,0,0,1,0,1,0,1,0,0,1,0,0,1,0,1,0
329,indica,4.2,"['Relaxed', 'Happy', 'Sleepy', 'Tingly', 'Focused']",17.48068909090909,0.36690909090909085,1,0,0,1,0,0,0,0,1,0,0,1,0,1,0,1,0,0,1,0
233,indica,5.0,"['Aroused', 'Sleepy', 'Happy', 'Euphoric', 'Hungry']",15.074981999999997,4.187473,1,0,0,0,0,0,0,0,1,0,1,0,0,0,1,1,1,0,1,0
979,indica,4.3,"['Relaxed', 'Happy', 'Sleepy', 'Uplifted', 'Talkative']",24.655924444444445,0.35048074074074065,1,0,0,0,0,0,1,1,1,0,0,0,0,1,0,1,0,0,1,0
1304,indica,4.5,"['Relaxed', 'Uplifted', 'Sleepy', 'Happy', 'Euphoric']",19.717500740740746,0.11945925925925928,1,0,0,0,0,0,1,0,1,0,1,0,0,1,0,1,0,0,1,0
1224,indica,4.5,"['Relaxed', 'Sleepy', 'Happy', 'Euphoric', 'Uplifted']",19.45968,0.08385,1,0,0,0,0,0,1,0,1,0,1,0,0,1,0,1,0,0,1,0
654,indica,4.4,"['Euphoric', 'Happy', 'Creative', 'Energetic', 'Relaxed']",24.99352799999999,0.33672275999999995,1,0,0,0,0,1,0,0,1,1,1,0,0,1,0,0,0,0,1,0
917,indica,4.3,"['Relaxed', 'Uplifted', 'Giggly', 'Euphoric', 'Happy']",14.72772795454545,0.25120715909090907,1,0,0,0,1,0,1,0,1,0,1,0,0,1,0,0,0,0,1,0
499,indica,4.7,"['Relaxed', 'Euphoric', 'Sleepy', 'Uplifted', 'Creative']",24.135612499999997,0.17886749999999998,1,0,0,0,0,1,1,0,0,0,1,0,0,1,0,1,0,0,1,0
1129,indica,4.2,"['Relaxed', 'Happy', 'Euphoric', 'Giggly', 'Aroused']",27.463011428571427,0.08339142857142857,1,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,1,0,1,0
266,indica,4.7,"['Relaxed', 'Happy', 'Sleepy', 'Euphoric', 'Hungry']",23.59091356435643,0.42911076237623785,1,0,0,0,0,0,0,0,1,0,1,0,0,1,1,1,0,0,1,0
1230,indica,4.3,"['Relaxed', 'Sleepy', 'Hungry', 'Happy', 'Uplifted']",25.069455363425917,0.4693968425925924,1,0,0,0,0,0,1,0,1,0,0,0,0,1,1,1,0,0,1,0
493,indica,4.3,"['Sleepy', 'Aroused', 'Hungry', 'Relaxed', 'Happy']",34.33073928571429,0.12617642857142858,1,0,0,0,0,0,0,0,1,0,0,0,0,1,1,1,1,0,1,0
453,indica,4.3,"['Relaxed', 'Happy', 'Euphoric', 'Hungry', 'Giggly']",29.367695524691356,0.39759530246913594,1,0,0,0,1,0,0,0,1,0,1,0,0,1,1,0,0,0,1,0
749,indica,4.9,"['Relaxed', 'Happy', 'Uplifted', 'Euphoric', 'Tingly']",18.5,0.0,1,0,0,0,0,0,1,0,1,0,1,1,0,1,0,0,0,0,1,0
283,indica,4.7,"['Relaxed', 'Euphoric', 'Happy', 'Giggly', 'Tingly']",53.05500000000001,0.275,1,0,0,0,1,0,0,0,1,0,1,1,0,1,0,0,0,0,1,0
198,indica,4.3,"['Euphoric', 'Relaxed', 'Uplifted', 'Creative', 'Happy']",26.024773977272726,0.23171772727272727,1,0,0,0,0,1,1,0,1,0,1,0,0,1,0,0,0,0,1,0
373,indica,4.8,"['Relaxed', 'Euphoric', 'Sleepy', 'Happy', 'Hungry']",29.475842222222223,0.20647485185185185,1,0,0,0,0,0,0,0,1,0,1,0,0,1,1,1,0,0,1,0
302,indica,4.5,"['Relaxed', 'Happy', 'Euphoric', 'Sleepy', 'Tingly']",18.233085714285714,0.20083999999999996,1,0,0,0,0,0,0,0,1,0,1,1,0,1,0,1,0,0,1,0
441,indica,3.6,"['Relaxed', 'Sleepy', 'Focused', 'Talkative', 'Happy']",26.322722857142857,0.228,1,0,0,1,0,0,0,1,1,0,0,0,0,1,0,1,0,0,1,0
1011,indica,4.2,"['Euphoric', 'Relaxed', 'Uplifted', 'Happy', 'Tingly']",24.714961025641024,0.28405589743589726,1,0,0,0,0,0,1,0,1,0,1,1,0,1,0,0,0,0,1,0
304,indica,4.1,"['Relaxed', 'Happy', 'Euphoric', 'Sleepy', 'Uplifted']",26.289123571428576,0.25502575000000005,1,0,0,0,0,0,1,0,1,0,1,0,0,1,0,1,0,0,1,0
782,indica,3.9,"['Relaxed', 'Sleepy', 'Tingly', 'Euphoric', 'Uplifted']",18.593844709677423,0.16319354838709674,1,0,0,0,0,0,1,0,0,0,1,1,0,1,0,1,0,0,1,0
192,indica,4.3,"['Relaxed', 'Happy', 'Euphoric', 'Sleepy', 'Uplifted']",22.82535306976744,0.32960200000000006,1,0,0,0,0,0,1,0,1,0,1,0,0,1,0,1,0,0,1,0
61,indica,4.6,"['Relaxed', 'Euphoric', 'Sleepy', 'Happy', 'Hungry']",16.041829999999997,0.18,1,0,0,0,0,0,0,0,1,0,1,0,0,1,1,1,0,0,1,0
105,indica,4.6,"['Relaxed', 'Sleepy', 'Hungry', 'Happy', 'Euphoric']",40.84075685185184,0.2937468518518519,1,0,0,0,0,0,0,0,1,0,1,0,0,1,1,1,0,0,1,0
442,indica,4.9,"['Relaxed', 'Happy', 'Creative', 'Sleepy', 'Aroused']",13.681875000000002,27.044375000000002,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,1,1,0,1,0
369,indica,4.5,"['Relaxed', 'Sleepy', 'Happy', 'Uplifted', 'Euphoric']",23.15075,0.7236666666666666,1,0,0,0,0,0,1,0,1,0,1,0,0,1,0,1,0,0,1,0
532,indica,4.6,"['Relaxed', 'Euphoric', 'Happy', 'Sleepy', 'Hungry']",37.32255333333333,0.09800333333333333,1,0,0,0,0,0,0,0,1,0,1,0,0,1,1,1,0,0,1,0
182,indica,4.3,"['Relaxed', 'Happy', 'Euphoric', 'Sleepy', 'Uplifted']",29.120857328736903,0.31023480215113086,1,0,0,0,0,0,1,0,1,0,1,0,0,1,0,1,0,0,1,0
588,indica,4.7,"['Relaxed', 'Sleepy', 'Focused', 'Talkative', 'Euphoric']",24.34743166666667,0.20069366666666666,1,0,0,1,0,0,0,1,0,0,1,0,0,1,0,1,0,0,1,0
1006,indica,4.2,"['Relaxed', 'Euphoric', 'Focused', 'Happy', 'Tingly']",18.197973695652173,8.039562500000002,1,0,0,1,0,0,0,0,1,0,1,1,0,1,0,0,0,0,1,0
714,indica,4.5,"['Relaxed', 'Euphoric', 'Sleepy', 'Happy', 'Hungry']",26.74831488584474,0.1837262283105023,1,0,0,0,0,0,0,0,1,0,1,0,0,1,1,1,0,0,1,0
980,indica,4.6,"['Euphoric', 'Uplifted', 'Relaxed', 'Energetic', 'Talkative']",21.131311111111113,0.0,1,0,0,0,0,0,1,1,0,1,1,0,0,1,0,0,0,0,1,0
575,indica,4.7,"['Euphoric', 'Happy', 'Aroused', 'Creative', 'Giggly']",17.96774,0.17610666666666666,1,0,0,0,1,1,0,0,1,0,1,0,0,0,0,0,1,0,1,0
381,indica,4.7,"['Relaxed', 'Creative', 'Sleepy', 'Happy', 'Euphoric']",19.56655236842106,0.16212431578947362,1,0,0,0,0,1,0,0,1,0,1,0,0,1,0,1,0,0,1,0
451,indica,4.2,"['Relaxed', 'Euphoric', 'Happy', 'Uplifted', 'Creative']",28.095232857142857,0.11478820000000002,1,0,0,0,0,1,1,0,1,0,1,0,0,1,0,0,0,0,1,0
1215,indica,4.5,"['Relaxed', 'Sleepy', 'Euphoric', 'Happy', 'Creative']",51.80354482758622,1.224101379310345,1,0,0,0,0,1,0,0,1,0,1,0,0,1,0,1,0,0,1,0
249,indica,4.8,"['Aroused', 'Euphoric', 'Relaxed']",56.348169999999996,0.42417,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0
1054,indica,4.6,"['Relaxed', 'Happy', 'Uplifted', 'Creative', 'Giggly']",16.36278769230769,0.2053846153846154,1,0,0,0,1,1,1,0,1,0,0,0,0,1,0,0,0,0,1,0
1088,indica,4.5,"['Relaxed', 'Sleepy', 'Happy', 'Euphoric', 'Uplifted']",31.14073823529412,0.1881494117647059,1,0,0,0,0,0,1,0,1,0,1,0,0,1,0,1,0,0,1,0
1081,indica,4.2,"['Relaxed', 'Uplifted', 'Euphoric', 'Talkative', 'Giggly']",20.672988,0.17603200000000002,1,0,0,0,1,0,1,1,0,0,1,0,0,1,0,0,0,0,1,0
1134,indica,4.2,"['Relaxed', 'Sleepy', 'Euphoric', 'Happy', 'Hungry']",23.27131122448979,0.4783709795918369,1,0,0,0,0,0,0,0,1,0,1,0,0,1,1,1,0,0,1,0
1050,indica,4.2,"['Relaxed', 'Giggly', 'Hungry', 'Energetic', 'Happy']",21.392652586206903,0.17010672413793096,1,0,0,0,1,0,0,0,1,1,0,0,0,1,1,0,0,0,1,0
949,indica,4.3,"['Relaxed', 'Sleepy', 'Happy', 'Euphoric', 'Creative']",20.616622272727277,0.10657954545454545,1,0,0,0,0,1,0,0,1,0,1,0,0,1,0,1,0,0,1,0
534,indica,4.7,"['Relaxed', 'Sleepy', 'Talkative', 'Euphoric', 'Giggly']",21.573283749999998,0.21376176562499974,1,0,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0,0,1,0
635,indica,4.1,"['Relaxed', 'Sleepy', 'Euphoric', 'Happy', 'Uplifted']",41.99454545454545,0.260909090909091,1,0,0,0,0,0,1,0,1,0,1,0,0,1,0,1,0,0,1,0
912,indica,4.5,"['Euphoric', 'Happy', 'Relaxed', 'Sleepy', 'Hungry']",21.859874666666666,1.289006,1,0,0,0,0,0,0,0,1,0,1,0,0,1,1,1,0,0,1,0
659,indica,4.3,"['Relaxed', 'Happy', 'Sleepy', 'Euphoric', 'Uplifted']",26.95240078947369,0.6498945714285714,1,0,0,0,0,0,1,0,1,0,1,0,0,1,0,1,0,0,1,0
910,indica,4.4,"['Relaxed', 'Happy', 'Sleepy', 'Euphoric', 'Uplifted']",21.085811111111113,0.2581576666666667,1,0,0,0,0,0,1,0,1,0,1,0,0,1,0,1,0,0,1,0
405,indica,3.8,"['Relaxed', 'Happy', 'Hungry', 'Uplifted', 'Talkative']",23.903241666666663,0.15135,1,0,0,0,0,0,1,1,1,0,0,0,0,1,1,0,0,0,1,0
107,indica,4.5,"['Happy', 'Relaxed', 'Sleepy', 'Tingly', 'Euphoric']",22.989316799999997,0.29397959999999995,1,0,0,0,0,0,0,0,1,0,1,1,0,1,0,1,0,0,1,0
26,indica,4.3,"['Relaxed', 'Sleepy', 'Happy', 'Euphoric', 'Hungry']",25.371590344827585,2.317259465517242,1,0,0,0,0,0,0,0,1,0,1,0,0,1,1,1,0,0,1,0
1010,indica,4.3,"['Happy', 'Relaxed', 'Uplifted', 'Euphoric', 'Talkative']",25.356328284313722,0.28619,1,0,0,0,0,0,1,1,1,0,1,0,0,1,0,0,0,0,1,0
539,indica,4.2,"['Relaxed', 'Sleepy', 'Happy', 'Euphoric', 'Hungry']",33.29886434782609,0.12108660869565216,1,0,0,0,0,0,0,0,1,0,1,0,0,1,1,1,0,0,1,0
726,indica,4.3,"['Relaxed', 'Sleepy', 'Tingly', 'Euphoric', 'Happy']",26.451772499999997,0.37892687499999994,1,0,0,0,0,0,0,0,1,0,1,1,0,1,0,1,0,0,1,0
348,indica,4.4,"['Relaxed', 'Euphoric', 'Happy', 'Uplifted', 'Sleepy']",26.759807586693555,0.42192976008064553,1,0,0,0,0,0,1,0,1,0,1,0,0,1,0,1,0,0,1,0
524,indica,4.2,"['Relaxed', 'Happy', 'Euphoric', 'Sleepy', 'Hungry']",21.47893428571428,0.1483307142857143,1,0,0,0,0,0,0,0,1,0,1,0,0,1,1,1,0,0,1,0
1019,indica,4.9,"['Relaxed', 'Euphoric', 'Uplifted', 'Giggly', 'Happy']",14.399561954022989,0.22105793103448268,1,0,0,0,1,0,1,0,1,0,1,0,0,1,0,0,0,0,1,0
939,indica,4.6,"['Relaxed', 'Sleepy', 'Happy', 'Euphoric', 'Uplifted']",22.762212666666663,1.0901566666666664,1,0,0,0,0,0,1,0,1,0,1,0,0,1,0,1,0,0,1,0
361,indica,4.6,"['Relaxed', 'Happy', 'Euphoric', 'Sleepy', 'Uplifted']",27.800105038167953,0.9608571183206107,1,0,0,0,0,0,1,0,1,0,1,0,0,1,0,1,0,0,1,0
1195,indica,4.8,"['Relaxed', 'Hungry', 'Euphoric', 'Happy', 'Uplifted']",40.2656,0.22666666666666666,1,0,0,0,0,0,1,0,1,0,1,0,0,1,1,0,0,0,1,0
901,indica,4.4,"['Relaxed', 'Happy', 'Sleepy', 'Euphoric', 'Hungry']",23.950803783783783,0.10668918918918917,1,0,0,0,0,0,0,0,1,0,1,0,0,1,1,1,0,0,1,0
1256,indica,4.8,"['Relaxed', 'Happy', 'Euphoric', 'Uplifted', 'Creative']",23.53996666666667,0.26666666666666666,1,0,0,0,0,1,1,0,1,0,1,0,0,1,0,0,0,0,1,0
919,indica,4.2,"['Relaxed', 'Sleepy', 'Giggly', 'Happy', 'Euphoric']",21.208707887323943,0.19352685915492956,1,0,0,0,1,0,0,0,1,0,1,0,0,1,0,1,0,0,1,0
1169,indica,3.0,"['Sleepy', 'Creative', 'Hungry', 'Relaxed']",25.236152685185203,0.19569259259259258,1,0,0,0,0,1,0,0,0,0,0,0,0,1,1,1,0,0,1,0
494,indica,4.7,"['Relaxed', 'Euphoric', 'Creative', 'Sleepy', 'Happy']",22.32271461538462,0.15424461538461537,1,0,0,0,0,1,0,0,1,0,1,0,0,1,0,1,0,0,1,0
835,indica,4.4,"['Happy', 'Giggly', 'Tingly', 'Uplifted', 'Relaxed']",38.72402864583335,0.4563869791666666,1,0,0,0,1,0,1,0,1,0,0,1,0,1,0,0,0,0,1,0
428,indica,4.9,"['Relaxed', 'Sleepy', 'Hungry', 'Happy', 'Aroused']",37.901986666666666,0.1295197777777778,1,0,0,0,0,0,0,0,1,0,0,0,0,1,1,1,1,0,1,0
475,indica,4.5,"['Happy', 'Relaxed', 'Sleepy', 'Creative', 'Euphoric']",17.078558732394363,0.1951454929577464,1,0,0,0,0,1,0,0,1,0,1,0,0,1,0,1,0,0,1,0
590,indica,4.5,"['Relaxed', 'Happy', 'Hungry', 'Sleepy', 'Euphoric']",29.20905603773585,0.611104396226415,1,0,0,0,0,0,0,0,1,0,1,0,0,1,1,1,0,0,1,0
587,indica,4.4,"['Relaxed', 'Happy', 'Euphoric', 'Uplifted', 'Giggly']",12.490475,8.157499999999999,0,1,0,0,1,0,1,0,1,0,1,0,0,1,0,0,0,0,1,0
1291,indica,4.7,"['Relaxed', 'Sleepy', 'Happy', 'Euphoric', 'Uplifted']",22.62620375,0.25956525,1,0,0,0,0,0,1,0,1,0,1,0,0,1,0,1,0,0,1,0
7,indica,4.3,"['Relaxed', 'Uplifted', 'Happy', 'Creative', 'Euphoric']",30.1901925,0.546965,1,0,0,0,0,1,1,0,1,0,1,0,0,1,0,0,0,0,1,0
646,indica,4.6,"['Relaxed', 'Sleepy', 'Happy', 'Euphoric', 'Hungry']",16.8988,0.12395666666666666,1,0,0,0,0,0,0,0,1,0,1,0,0,1,1,1,0,0,1,0
356,indica,4.4,"['Relaxed', 'Sleepy', 'Euphoric', 'Hungry', 'Tingly']",18.146942222222222,3.1845272222222216,1,0,0,0,0,0,0,0,0,0,1,1,0,1,1,1,0,0,1,0
769,indica,4.2,"['Relaxed', 'Happy', 'Hungry', 'Sleepy', 'Uplifted']",22.462002488479246,0.31091096774193566,1,0,0,0,0,0,1,0,1,0,0,0,0,1,1,1,0,0,1,0
781,indica,4.6,"['Relaxed', 'Sleepy', 'Happy', 'Tingly', 'Euphoric']",33.272778333333335,0.39666666666666656,1,0,0,0,0,0,0,0,1,0,1,1,0,1,0,1,0,0,1,0
73,indica,4.2,"['Happy', 'Euphoric', 'Relaxed', 'Sleepy', 'Hungry']",31.98108846153846,0.14270846153846153,1,0,0,0,0,0,0,0,1,0,1,0,0,1,1,1,0,0,1,0
367,indica,4.4,"['Relaxed', 'Happy', 'Euphoric', 'Focused', 'Hungry']",21.68,0.03,1,0,0,1,0,0,0,0,1,0,1,0,0,1,1,0,0,0,1,0
1149,indica,4.3,"['Relaxed', 'Tingly', 'Giggly', 'Happy', 'Hungry']",19.385684615384612,0.20812000000000003,1,0,0,0,1,0,0,0,1,0,0,1,0,1,1,0,0,0,1,0
732,indica,4.6,"['Relaxed', 'Sleepy', 'Euphoric', 'Hungry', 'Tingly']",15.673436666666666,1.3799033333333333,1,0,0,0,0,0,0,0,0,0,1,1,0,1,1,1,0,0,1,0
1161,indica,4.2,"['Relaxed', 'Happy', 'Euphoric', 'Uplifted', 'Sleepy']",22.77574183908046,0.18288070114942528,1,0,0,0,0,0,1,0,1,0,1,0,0,1,0,1,0,0,1,0
1232,indica,4.7,"['Relaxed', 'Happy', 'Uplifted', 'Euphoric', 'Sleepy']",69.25815,0.75422,1,0,0,0,0,0,1,0,1,0,1,0,0,1,0,1,0,0,1,0
1121,indica,4.4,"['Relaxed', 'Happy', 'Euphoric', 'Uplifted', 'Tingly']",43.97834285714287,0.16326928571428573,1,0,0,0,0,0,1,0,1,0,1,1,0,1,0,0,0,0,1,0
1234,indica,4.5,"['Sleepy', 'Relaxed', 'Happy', 'Euphoric', 'Hungry']",26.357775000000004,0.095695,1,0,0,0,0,0,0,0,1,0,1,0,0,1,1,1,0,0,1,0
389,indica,4.5,"['Relaxed', 'Sleepy', 'Euphoric', 'Happy', 'Giggly']",20.12682642857143,3.6716157142857138,1,0,0,0,1,0,0,0,1,0,1,0,0,1,0,1,0,0,1,0
216,indica,4.6,"['Relaxed', 'Euphoric', 'Happy', 'Uplifted', 'Focused']",20.571461075268818,0.27191230107526887,1,0,0,1,0,0,1,0,1,0,1,0,0,1,0,0,0,0,1,0
1002,indica,4.1,"['Relaxed', 'Euphoric', 'Sleepy', 'Happy', 'Uplifted']",24.61525845070424,0.39987295774647846,1,0,0,0,0,0,1,0,1,0,1,0,0,1,0,1,0,0,1,0
84,indica,3.6,"['Relaxed', 'Euphoric', 'Happy', 'Hungry', 'Uplifted']",16.8959,0.13999999999999999,1,0,0,0,0,0,1,0,1,0,1,0,0,1,1,0,0,0,1,0
235,indica,4.6,"['Euphoric', 'Happy', 'Uplifted', 'Relaxed', 'Hungry']",28.352711229050282,0.5761495865921786,1,0,0,0,0,0,1,0,1,0,1,0,0,1,1,0,0,0,1,0
1275,indica,4.5,"['Relaxed', 'Sleepy', 'Euphoric', 'Talkative', 'Happy']",22.429699999999997,0.20400000000000001,1,0,0,0,0,0,0,1,1,0,1,0,0,1,0,1,0,0,1,0
338,indica,4.2,"['Happy', 'Relaxed', 'Uplifted', 'Euphoric', 'Aroused']",33.489934,0.304,1,0,0,0,0,0,1,0,1,0,1,0,0,1,0,0,1,0,1,0
812,indica,4.5,"['Relaxed', 'Euphoric', 'Aroused', 'Sleepy', 'Tingly']",18.578953000000002,0.06499999999999999,1,0,0,0,0,0,0,0,0,0,1,1,0,1,0,1,1,0,1,0
933,indica,4.3,"['Relaxed', 'Euphoric', 'Happy', 'Sleepy', 'Giggly']",7.838830000000001,0.33326,1,0,0,0,1,0,0,0,1,0,1,0,0,1,0,1,0,0,1,0
0,sativa,4.4,"['Uplifted', 'Happy', 'Relaxed', 'Energetic', 'Creative']",55.635668965517254,2.017842413793103,1,0,0,0,0,1,1,0,1,1,0,0,0,1,0,0,0,1,0,0
18,sativa,4.5,"['Happy', 'Uplifted', 'Euphoric', 'Energetic', 'Relaxed']",26.519930480549196,0.26965005034324946,1,0,0,0,0,0,1,0,1,1,1,0,0,1,0,0,0,1,0,0
32,sativa,3.9,"['Euphoric', 'Energetic', 'Aroused', 'Tingly', 'Creative']",59.701175714285704,0.3447981904761904,1,0,0,0,0,1,0,0,0,1,1,1,0,0,0,0,1,1,0,0
35,sativa,4.6,"['Relaxed', 'Sleepy', 'Euphoric', 'Focused', 'Happy']",32.571499411764705,0.47247764705882356,1,0,0,1,0,0,0,0,1,0,1,0,0,1,0,1,0,1,0,0
36,sativa,4.4,"['Euphoric', 'Uplifted', 'Happy', 'Relaxed', 'Energetic']",28.887837631578947,0.27583289473684214,1,0,0,0,0,0,1,0,1,1,1,0,0,1,0,0,0,1,0,0
37,sativa,4.4,"['Happy', 'Euphoric', 'Relaxed', 'Uplifted', 'Energetic']",26.102312063589743,0.3004393969230771,1,0,0,0,0,0,1,0,1,1,1,0,0,1,0,0,0,1,0,0
39,sativa,4.5,"['Focused', 'Euphoric', 'Happy', 'Uplifted', 'Relaxed']",28.98322099390244,0.70710981097561,1,0,0,1,0,0,1,0,1,0,1,0,0,1,0,0,0,1,0,0
48,sativa,4.4,"['Uplifted', 'Happy', 'Euphoric', 'Creative', 'Tingly']",20.179879999999997,0.0,1,0,0,0,0,1,1,0,1,0,1,1,0,0,0,0,0,1,0,0
50,sativa,4.3,"['Happy', 'Uplifted', 'Focused', 'Energetic', 'Hungry']",23.51473338983051,0.17400432203389846,1,0,0,1,0,0,1,0,1,1,0,0,0,0,1,0,0,1,0,0
51,sativa,4.2,"['Energetic', 'Uplifted', 'Happy', 'Creative', 'Focused']",31.962791515151512,0.7091836363636362,1,0,0,1,0,1,1,0,1,1,0,0,0,0,0,0,0,1,0,0
52,sativa,4.5,"['Energetic', 'Happy', 'Euphoric', 'Relaxed', 'Talkative']",31.22964375,0.43998825,1,0,0,0,0,0,0,1,1,1,1,0,0,1,0,0,0,1,0,0
59,sativa,4.3,"['Happy', 'Euphoric', 'Energetic', 'Creative', 'Uplifted']",24.679601171548114,1.052297644351465,1,0,0,0,0,1,1,0,1,1,1,0,0,0,0,0,0,1,0,0
60,sativa,4.3,"['Happy', 'Euphoric', 'Uplifted', 'Energetic', 'Creative']",29.492538911627907,0.2734914139534883,1,0,0,0,0,1,1,0,1,1,1,0,0,0,0,0,0,1,0,0
67,sativa,4.3,"['Euphoric', 'Creative', 'Focused', 'Talkative', 'Uplifted']",36.716380161290324,0.2521745161290322,1,0,0,1,0,1,1,1,0,0,1,0,0,0,0,0,0,1,0,0
70,sativa,4.3,"['Happy', 'Uplifted', 'Talkative', 'Relaxed', 'Creative']",49.45,1.9,1,0,0,0,0,1,1,1,1,0,0,0,0,1,0,0,0,1,0,0
72,sativa,4.4,"['Happy', 'Relaxed', 'Energetic', 'Uplifted', 'Creative']",2.3670967999999997,3.2278000000000002,1,0,0,0,0,1,1,0,1,1,0,0,0,1,0,0,0,1,0,0
86,sativa,4.5,"['Happy', 'Relaxed', 'Uplifted', 'Energetic', 'Creative']",23.474770340909085,0.31061125000000006,1,0,0,0,0,1,1,0,1,1,0,0,0,1,0,0,0,1,0,0
87,sativa,4.3,"['Relaxed', 'Happy', 'Euphoric', 'Uplifted', 'Focused']",26.07247356510415,2.295695182291667,1,0,0,1,0,0,1,0,1,0,1,0,0,1,0,0,0,1,0,0
113,sativa,4.1,"['Relaxed', 'Happy', 'Hungry', 'Talkative', 'Euphoric']",28.0091412195122,0.09572765853658535,1,0,0,0,0,0,0,1,1,0,1,0,0,1,1,0,0,1,0,0
125,sativa,4.1,"['Happy', 'Energetic', 'Relaxed', 'Euphoric', 'Talkative']",22.804160000000003,0.2730923333333334,1,0,0,0,0,0,0,1,1,1,1,0,0,1,0,0,0,1,0,0
132,sativa,4.3,"['Euphoric', 'Energetic', 'Talkative', 'Creative', 'Aroused']",13.023666666666665,0.21333333333333335,1,0,0,0,0,1,0,1,0,1,1,0,0,0,0,0,1,1,0,0
149,sativa,4.7,"['Energetic', 'Happy', 'Relaxed', 'Focused', 'Uplifted']",22.917814285714282,0.15342666666666666,1,0,0,1,0,0,1,0,1,1,0,0,0,1,0,0,0,1,0,0
175,sativa,3.9,"['Uplifted', 'Happy', 'Euphoric', 'Talkative', 'Relaxed']",15.159988888888888,0.12666666666666668,1,0,0,0,0,0,1,1,1,0,1,0,0,1,0,0,0,1,0,0
184,sativa,4.4,"['Happy', 'Uplifted', 'Euphoric', 'Energetic', 'Talkative']",21.97597780487805,0.09687341463414634,1,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0,1,0,0
187,sativa,4.6,"['Uplifted', 'Sleepy', 'Happy', 'Relaxed', 'Focused']",30.489390967741933,0.058028645161290325,1,0,0,1,0,0,1,0,1,0,0,0,0,1,0,1,0,1,0,0
206,sativa,3.9,"['Talkative', 'Happy', 'Uplifted', 'Focused', 'Energetic']",15.436250000000001,0.19,1,0,0,1,0,0,1,1,1,1,0,0,0,0,0,0,0,1,0,0
210,sativa,4.5,"['Uplifted', 'Euphoric', 'Focused', 'Happy', 'Relaxed']",51.79228649999999,0.6008715,1,0,0,1,0,0,1,0,1,0,1,0,0,1,0,0,0,1,0,0
225,sativa,4.2,"['Relaxed', 'Uplifted', 'Tingly', 'Euphoric', 'Happy']",31.065116354166666,0.19945406249999986,1,0,0,0,0,0,1,0,1,0,1,1,0,1,0,0,0,1,0,0
